# x,y,z,is_reachable
-0.247,-0.407,-0.034,1.0
-0.247,-0.407,0.020,1.0
-0.247,-0.407,0.073,1.0
-0.247,-0.407,0.126,1.0
-0.247,-0.407,0.180,1.0
-0.247,-0.407,0.233,1.0
-0.247,-0.407,0.286,1.0
-0.247,-0.407,0.340,1.0
-0.247,-0.407,0.393,1.0
-0.247,-0.354,-0.407,0.0
-0.247,-0.354,-0.354,0.0
-0.247,-0.354,-0.300,0.0
-0.247,-0.354,-0.247,0.0
-0.247,-0.354,-0.194,0.0
-0.247,-0.354,-0.140,0.0
-0.247,-0.354,-0.087,0.0
-0.247,-0.354,-0.034,1.0
-0.247,-0.354,0.020,1.0
-0.247,-0.354,0.073,1.0
-0.247,-0.354,0.126,1.0
-0.247,-0.354,0.180,1.0
-0.247,-0.354,0.233,1.0
-0.247,-0.354,0.286,1.0
-0.247,-0.354,0.340,1.0
-0.247,-0.354,0.393,1.0
-0.247,-0.300,-0.407,0.0
-0.247,-0.300,-0.354,0.0
-0.247,-0.300,-0.300,0.0
-0.247,-0.300,-0.247,0.0
-0.247,-0.300,-0.194,0.0
-0.247,-0.300,-0.140,0.0
-0.247,-0.300,-0.087,0.0
-0.247,-0.300,-0.034,1.0
-0.247,-0.300,0.020,1.0
-0.247,-0.300,0.073,1.0
-0.247,-0.300,0.126,1.0
-0.247,-0.300,0.180,1.0
-0.247,-0.300,0.233,1.0
-0.247,-0.300,0.286,1.0
-0.247,-0.300,0.340,1.0
-0.247,-0.300,0.393,1.0
-0.247,-0.247,-0.407,0.0
-0.247,-0.247,-0.354,0.0
-0.247,-0.247,-0.300,0.0
-0.247,-0.247,-0.247,0.0
-0.247,-0.247,-0.194,0.0
-0.247,-0.247,-0.140,0.0
-0.247,-0.247,-0.087,0.0
-0.247,-0.247,-0.034,1.0
-0.247,-0.247,0.020,1.0
-0.247,-0.247,0.073,1.0
-0.247,-0.247,0.126,1.0
-0.247,-0.247,0.180,1.0
-0.247,-0.247,0.233,1.0
-0.247,-0.247,0.286,1.0
-0.247,-0.247,0.340,1.0
-0.247,-0.247,0.393,1.0
-0.247,-0.194,-0.407,0.0
-0.247,-0.194,-0.354,0.0
-0.247,-0.194,-0.300,0.0
-0.247,-0.194,-0.247,0.0
-0.247,-0.194,-0.194,0.0
-0.247,-0.194,-0.140,0.0
-0.247,-0.194,-0.087,0.0
-0.247,-0.194,-0.034,1.0
-0.247,-0.194,0.020,1.0
-0.247,-0.194,0.073,1.0
-0.247,-0.194,0.126,1.0
-0.247,-0.194,0.180,1.0
-0.247,-0.194,0.233,1.0
-0.247,-0.194,0.286,1.0
-0.247,-0.194,0.340,1.0
-0.247,-0.194,0.393,1.0
-0.247,-0.140,-0.407,0.0
-0.247,-0.140,-0.354,0.0
-0.247,-0.140,-0.300,0.0
-0.247,-0.140,-0.247,0.0
-0.247,-0.140,-0.194,0.0
-0.247,-0.140,-0.140,0.0
-0.247,-0.140,-0.087,0.0
-0.247,-0.140,-0.034,0.0
-0.247,-0.140,0.020,1.0
-0.247,-0.140,0.073,1.0
-0.247,-0.140,0.126,1.0
-0.247,-0.140,0.180,1.0
-0.247,-0.140,0.233,1.0
-0.247,-0.140,0.286,1.0
-0.247,-0.140,0.340,1.0
-0.247,-0.140,0.393,1.0
-0.247,-0.087,-0.407,0.0
-0.247,-0.087,-0.354,0.0
-0.247,-0.087,-0.300,0.0
-0.247,-0.087,-0.247,0.0
-0.247,-0.087,-0.194,0.0
-0.247,-0.087,-0.140,0.0
-0.247,-0.087,-0.087,0.0
-0.247,-0.087,-0.034,0.0
-0.247,-0.087,0.020,1.0
-0.247,-0.087,0.073,1.0
-0.247,-0.087,0.126,1.0
-0.247,-0.087,0.180,0.0
-0.247,-0.087,0.233,1.0
-0.247,-0.087,0.286,1.0
-0.247,-0.087,0.340,1.0
-0.247,-0.087,0.393,1.0
-0.247,-0.034,-0.407,0.0
-0.247,-0.034,-0.354,0.0
-0.247,-0.034,-0.300,0.0
-0.247,-0.034,-0.247,0.0
-0.247,-0.034,-0.194,0.0
-0.247,-0.034,-0.140,0.0
-0.247,-0.034,-0.087,0.0
-0.247,-0.034,-0.034,0.0
-0.247,-0.034,0.020,1.0
-0.247,-0.034,0.073,1.0
-0.247,-0.034,0.126,0.0
-0.247,-0.034,0.180,0.0
-0.247,-0.034,0.233,1.0
-0.247,-0.034,0.286,1.0
-0.247,-0.034,0.340,1.0
-0.247,-0.034,0.393,1.0
-0.247,0.020,-0.407,0.0
-0.247,0.020,-0.354,0.0
-0.247,0.020,-0.300,0.0
-0.247,0.020,-0.247,0.0
-0.247,0.020,-0.194,0.0
-0.247,0.020,-0.140,0.0
-0.247,0.020,-0.087,0.0
-0.247,0.020,-0.034,0.0
-0.247,0.020,0.020,1.0
-0.247,0.020,0.073,1.0
-0.247,0.020,0.126,1.0
-0.247,0.020,0.180,1.0
-0.247,0.020,0.233,1.0
-0.247,0.020,0.286,1.0
-0.247,0.020,0.340,1.0
-0.247,0.020,0.393,1.0
-0.247,0.073,-0.407,0.0
-0.247,0.073,-0.354,0.0
-0.247,0.073,-0.300,0.0
-0.247,0.073,-0.247,0.0
-0.247,0.073,-0.194,0.0
-0.247,0.073,-0.140,0.0
-0.247,0.073,-0.087,0.0
-0.247,0.073,-0.034,0.0
-0.247,0.073,0.020,1.0
-0.247,0.073,0.073,1.0
-0.247,0.073,0.126,1.0
-0.247,0.073,0.180,1.0
-0.247,0.073,0.233,1.0
-0.247,0.073,0.286,1.0
-0.247,0.073,0.340,0.0
-0.247,0.073,0.393,0.0
-0.247,0.126,-0.407,0.0
-0.247,0.126,-0.354,0.0
-0.247,0.126,-0.300,0.0
-0.247,0.126,-0.247,0.0
-0.247,0.126,-0.194,0.0
-0.247,0.126,-0.140,0.0
-0.247,0.126,-0.087,0.0
-0.247,0.126,-0.034,0.0
-0.247,0.126,0.020,0.0
-0.247,0.126,0.073,1.0
-0.247,0.126,0.126,1.0
-0.247,0.126,0.180,1.0
-0.247,0.126,0.233,1.0
-0.247,0.126,0.286,0.0
-0.247,0.126,0.340,0.0
-0.247,0.126,0.393,0.0
-0.247,0.180,-0.407,0.0
-0.247,0.180,-0.354,0.0
-0.247,0.180,-0.300,0.0
-0.247,0.180,-0.247,0.0
-0.247,0.180,-0.194,0.0
-0.247,0.180,-0.140,0.0
-0.247,0.180,-0.087,0.0
-0.247,0.180,-0.034,1.0
-0.247,0.180,0.020,1.0
-0.247,0.180,0.073,1.0
-0.247,0.180,0.126,1.0
-0.247,0.180,0.180,1.0
-0.247,0.180,0.233,0.0
-0.247,0.180,0.286,0.0
-0.247,0.180,0.340,0.0
-0.247,0.180,0.393,0.0
-0.247,0.233,-0.407,0.0
-0.247,0.233,-0.354,0.0
-0.247,0.233,-0.300,0.0
-0.247,0.233,-0.247,0.0
-0.247,0.233,-0.194,0.0
-0.247,0.233,-0.140,0.0
-0.247,0.233,-0.087,0.0
-0.247,0.233,-0.034,1.0
-0.247,0.233,0.020,1.0
-0.247,0.233,0.073,1.0
-0.247,0.233,0.126,1.0
-0.247,0.233,0.180,0.0
-0.247,0.233,0.233,0.0
-0.247,0.233,0.286,0.0
-0.247,0.233,0.340,0.0
-0.247,0.233,0.393,0.0
-0.247,0.286,-0.407,0.0
-0.247,0.286,-0.354,0.0
-0.247,0.286,-0.300,0.0
-0.247,0.286,-0.247,0.0
-0.247,0.286,-0.194,0.0
-0.247,0.286,-0.140,0.0
-0.247,0.286,-0.087,0.0
-0.247,0.286,-0.034,0.0
-0.247,0.286,0.020,1.0
-0.247,0.286,0.073,1.0
-0.247,0.286,0.126,0.0
-0.247,0.286,0.180,0.0
-0.247,0.286,0.233,0.0
-0.247,0.286,0.286,0.0
-0.247,0.286,0.340,0.0
-0.247,0.286,0.393,0.0
-0.247,0.340,-0.407,0.0
-0.247,0.340,-0.354,0.0
-0.247,0.340,-0.300,0.0
-0.247,0.340,-0.247,0.0
-0.247,0.340,-0.194,0.0
-0.247,0.340,-0.140,0.0
-0.247,0.340,-0.087,0.0
-0.247,0.340,-0.034,0.0
-0.247,0.340,0.020,0.0
-0.247,0.340,0.073,0.0
-0.247,0.340,0.126,0.0
-0.247,0.340,0.180,0.0
-0.247,0.340,0.233,0.0
-0.247,0.340,0.286,0.0
-0.247,0.340,0.340,0.0
-0.247,0.340,0.393,0.0
-0.247,0.393,-0.407,0.0
-0.247,0.393,-0.354,0.0
-0.247,0.393,-0.300,0.0
-0.247,0.393,-0.247,0.0
-0.247,0.393,-0.194,0.0
-0.247,0.393,-0.140,0.0
-0.247,0.393,-0.087,0.0
-0.247,0.393,-0.034,0.0
-0.247,0.393,0.020,0.0
-0.247,0.393,0.073,0.0
-0.247,0.393,0.126,0.0
-0.247,0.393,0.180,0.0
-0.247,0.393,0.233,0.0
-0.247,0.393,0.286,0.0
-0.247,0.393,0.340,0.0
-0.247,0.393,0.393,0.0
-0.194,-0.407,-0.407,0.0
-0.194,-0.407,-0.354,0.0
-0.194,-0.407,-0.300,0.0
-0.194,-0.407,-0.247,0.0
-0.194,-0.407,-0.194,0.0
-0.194,-0.407,-0.140,0.0
-0.194,-0.407,-0.087,0.0
-0.194,-0.407,-0.034,1.0
-0.194,-0.407,0.020,1.0
-0.194,-0.407,0.073,1.0
-0.194,-0.407,0.126,1.0
-0.194,-0.407,0.180,1.0
-0.194,-0.407,0.233,1.0
-0.194,-0.407,0.286,1.0
-0.194,-0.407,0.340,1.0
-0.194,-0.407,0.393,1.0
-0.194,-0.354,-0.407,0.0
-0.194,-0.354,-0.354,0.0
-0.194,-0.354,-0.300,0.0
-0.194,-0.354,-0.247,0.0
-0.194,-0.354,-0.194,0.0
-0.194,-0.354,-0.140,0.0
-0.194,-0.354,-0.087,0.0
-0.194,-0.354,-0.034,1.0
-0.194,-0.354,0.020,1.0
-0.194,-0.354,0.073,1.0
-0.194,-0.354,0.126,1.0
-0.194,-0.354,0.180,1.0
-0.194,-0.354,0.233,1.0
-0.194,-0.354,0.286,1.0
-0.194,-0.354,0.340,1.0
-0.194,-0.354,0.393,1.0
-0.194,-0.300,-0.407,0.0
-0.194,-0.300,-0.354,0.0
-0.194,-0.300,-0.300,0.0
-0.194,-0.300,-0.247,0.0
-0.194,-0.300,-0.194,0.0
-0.194,-0.300,-0.140,0.0
-0.194,-0.300,-0.087,0.0
-0.194,-0.300,-0.034,1.0
-0.194,-0.300,0.020,1.0
-0.194,-0.300,0.073,1.0
-0.194,-0.300,0.126,1.0
-0.194,-0.300,0.180,1.0
-0.194,-0.300,0.233,1.0
-0.194,-0.300,0.286,1.0
-0.194,-0.300,0.340,1.0
-0.194,-0.300,0.393,1.0
-0.194,-0.247,-0.407,0.0
-0.194,-0.247,-0.354,0.0
-0.194,-0.247,-0.300,0.0
-0.194,-0.247,-0.247,0.0
-0.194,-0.247,-0.194,0.0
-0.194,-0.247,-0.140,0.0
-0.194,-0.247,-0.087,0.0
-0.194,-0.247,-0.034,0.0
-0.194,-0.247,0.020,0.0
-0.194,-0.247,0.073,1.0
-0.194,-0.247,0.126,1.0
-0.194,-0.247,0.180,1.0
-0.194,-0.247,0.233,1.0
-0.194,-0.247,0.286,1.0
-0.194,-0.247,0.340,1.0
-0.194,-0.247,0.393,1.0
-0.194,-0.194,-0.407,0.0
-0.194,-0.194,-0.354,0.0
-0.194,-0.194,-0.300,0.0
-0.194,-0.194,-0.247,0.0
-0.194,-0.194,-0.194,0.0
-0.194,-0.194,-0.140,0.0
-0.194,-0.194,-0.087,0.0
-0.194,-0.194,-0.034,0.0
-0.194,-0.194,0.020,0.0
-0.194,-0.194,0.073,0.0
-0.194,-0.194,0.126,0.0
-0.194,-0.194,0.180,0.0
-0.194,-0.194,0.233,1.0
-0.194,-0.194,0.286,1.0
-0.194,-0.194,0.340,1.0
-0.194,-0.194,0.393,1.0
-0.194,-0.140,-0.407,0.0
-0.194,-0.140,-0.354,0.0
-0.194,-0.140,-0.300,0.0
-0.194,-0.140,-0.247,0.0
-0.194,-0.140,-0.194,0.0
-0.194,-0.140,-0.140,0.0
-0.194,-0.140,-0.087,0.0
-0.194,-0.140,-0.034,0.0
-0.194,-0.140,0.020,0.0
-0.194,-0.140,0.073,0.0
-0.194,-0.140,0.126,0.0
-0.194,-0.140,0.180,0.0
-0.194,-0.140,0.233,0.0
-0.194,-0.140,0.286,1.0
-0.194,-0.140,0.340,1.0
-0.194,-0.140,0.393,1.0
-0.194,-0.087,-0.407,0.0
-0.194,-0.087,-0.354,0.0
-0.194,-0.087,-0.300,0.0
-0.194,-0.087,-0.247,0.0
-0.194,-0.087,-0.194,0.0
-0.194,-0.087,-0.140,0.0
-0.194,-0.087,-0.087,0.0
-0.194,-0.087,-0.034,0.0
-0.194,-0.087,0.020,0.0
-0.194,-0.087,0.073,0.0
-0.194,-0.087,0.126,0.0
-0.194,-0.087,0.180,0.0
-0.194,-0.087,0.233,0.0
-0.194,-0.087,0.286,0.0
-0.194,-0.087,0.340,1.0
-0.194,-0.087,0.393,1.0
-0.194,-0.034,-0.407,0.0
-0.194,-0.034,-0.354,0.0
-0.194,-0.034,-0.300,0.0
-0.194,-0.034,-0.247,0.0
-0.194,-0.034,-0.194,0.0
-0.194,-0.034,-0.140,0.0
-0.194,-0.034,-0.087,0.0
-0.194,-0.034,-0.034,0.0
-0.194,-0.034,0.020,0.0
-0.194,-0.034,0.073,0.0
-0.194,-0.034,0.126,0.0
-0.194,-0.034,0.180,0.0
-0.194,-0.034,0.233,0.0
-0.194,-0.034,0.286,0.0
-0.194,-0.034,0.340,1.0
-0.194,-0.034,0.393,1.0
-0.194,0.020,-0.407,0.0
-0.194,0.020,-0.354,0.0
-0.194,0.020,-0.300,0.0
-0.194,0.020,-0.247,0.0
-0.194,0.020,-0.194,0.0
-0.194,0.020,-0.140,0.0
-0.194,0.020,-0.087,0.0
-0.194,0.020,-0.034,0.0
-0.194,0.020,0.020,0.0
-0.194,0.020,0.073,0.0
-0.194,0.020,0.126,0.0
-0.194,0.020,0.180,0.0
-0.194,0.020,0.233,0.0
-0.194,0.020,0.286,0.0
-0.194,0.020,0.340,1.0
-0.194,0.020,0.393,1.0
-0.194,0.073,-0.407,0.0
-0.194,0.073,-0.354,0.0
-0.194,0.073,-0.300,0.0
-0.194,0.073,-0.247,0.0
-0.194,0.073,-0.194,0.0
-0.194,0.073,-0.140,0.0
-0.194,0.073,-0.087,0.0
-0.194,0.073,-0.034,0.0
-0.194,0.073,0.020,1.0
-0.194,0.073,0.073,0.0
-0.194,0.073,0.126,0.0
-0.194,0.073,0.180,0.0
-0.194,0.073,0.233,0.0
-0.194,0.073,0.286,0.0
-0.194,0.073,0.340,0.0
-0.194,0.073,0.393,0.0
-0.194,0.126,-0.407,0.0
-0.194,0.126,-0.354,0.0
-0.194,0.126,-0.300,0.0
-0.194,0.126,-0.247,0.0
-0.194,0.126,-0.194,0.0
-0.194,0.126,-0.140,0.0
-0.194,0.126,-0.087,0.0
-0.194,0.126,-0.034,0.0
-0.194,0.126,0.020,1.0
-0.194,0.126,0.073,0.0
-0.194,0.126,0.126,1.0
-0.194,0.126,0.180,1.0
-0.194,0.126,0.233,1.0
-0.194,0.126,0.286,0.0
-0.194,0.126,0.340,0.0
-0.194,0.126,0.393,0.0
-0.194,0.180,-0.407,0.0
-0.194,0.180,-0.354,0.0
-0.194,0.180,-0.300,0.0
-0.194,0.180,-0.247,0.0
-0.194,0.180,-0.194,0.0
-0.194,0.180,-0.140,0.0
-0.194,0.180,-0.087,0.0
-0.194,0.180,-0.034,1.0
-0.194,0.180,0.020,1.0
-0.194,0.180,0.073,1.0
-0.194,0.180,0.126,0.0
-0.194,0.180,0.180,1.0
-0.194,0.180,0.233,0.0
-0.194,0.180,0.286,0.0
-0.194,0.180,0.340,0.0
-0.194,0.180,0.393,0.0
-0.194,0.233,-0.407,0.0
-0.194,0.233,-0.354,0.0
-0.194,0.233,-0.300,0.0
-0.194,0.233,-0.247,0.0
-0.194,0.233,-0.194,0.0
-0.194,0.233,-0.140,0.0
-0.194,0.233,-0.087,0.0
-0.194,0.233,-0.034,1.0
-0.194,0.233,0.020,1.0
-0.194,0.233,0.073,1.0
-0.194,0.233,0.126,1.0
-0.194,0.233,0.180,1.0
-0.194,0.233,0.233,0.0
-0.194,0.233,0.286,0.0
-0.194,0.233,0.340,0.0
-0.194,0.233,0.393,0.0
-0.194,0.286,-0.407,0.0
-0.194,0.286,-0.354,0.0
-0.194,0.286,-0.300,0.0
-0.194,0.286,-0.247,0.0
-0.194,0.286,-0.194,0.0
-0.194,0.286,-0.140,0.0
-0.194,0.286,-0.087,0.0
-0.194,0.286,-0.034,1.0
-0.194,0.286,0.020,1.0
-0.194,0.286,0.073,1.0
-0.194,0.286,0.126,1.0
-0.194,0.286,0.180,0.0
-0.194,0.286,0.233,0.0
-0.194,0.286,0.286,0.0
-0.194,0.286,0.340,0.0
-0.194,0.286,0.393,0.0
-0.194,0.340,-0.407,0.0
-0.194,0.340,-0.354,0.0
-0.194,0.340,-0.300,0.0
-0.194,0.340,-0.247,0.0
-0.194,0.340,-0.194,0.0
-0.194,0.340,-0.140,0.0
-0.194,0.340,-0.087,0.0
-0.194,0.340,-0.034,1.0
-0.194,0.340,0.020,1.0
-0.194,0.340,0.073,0.0
-0.194,0.340,0.126,0.0
-0.194,0.340,0.180,0.0
-0.194,0.340,0.233,0.0
-0.194,0.340,0.286,0.0
-0.194,0.340,0.340,0.0
-0.194,0.340,0.393,0.0
-0.194,0.393,-0.407,0.0
-0.194,0.393,-0.354,0.0
-0.194,0.393,-0.300,0.0
-0.194,0.393,-0.247,0.0
-0.194,0.393,-0.194,0.0
-0.194,0.393,-0.140,0.0
-0.194,0.393,-0.087,0.0
-0.194,0.393,-0.034,0.0
-0.194,0.393,0.020,0.0
-0.194,0.393,0.073,0.0
-0.194,0.393,0.126,0.0
-0.194,0.393,0.180,0.0
-0.194,0.393,0.233,0.0
-0.194,0.393,0.286,0.0
-0.194,0.393,0.340,0.0
-0.194,0.393,0.393,0.0
-0.140,-0.407,-0.407,0.0
-0.140,-0.407,-0.354,0.0
-0.140,-0.407,-0.300,0.0
-0.140,-0.407,-0.247,0.0
-0.140,-0.407,-0.194,0.0
-0.140,-0.407,-0.140,0.0
-0.140,-0.407,-0.087,0.0
-0.140,-0.407,-0.034,1.0
-0.140,-0.407,0.020,1.0
-0.140,-0.407,0.073,1.0
-0.140,-0.407,0.126,1.0
-0.140,-0.407,0.180,1.0
-0.140,-0.407,0.233,1.0
-0.140,-0.407,0.286,1.0
-0.140,-0.407,0.340,1.0
-0.140,-0.407,0.393,1.0
-0.140,-0.354,-0.407,0.0
-0.140,-0.354,-0.354,0.0
-0.140,-0.354,-0.300,0.0
-0.140,-0.354,-0.247,0.0
-0.140,-0.354,-0.194,0.0
-0.140,-0.354,-0.140,0.0
-0.140,-0.354,-0.087,0.0
-0.140,-0.354,-0.034,1.0
-0.140,-0.354,0.020,1.0
-0.140,-0.354,0.073,1.0
-0.140,-0.354,0.126,1.0
-0.140,-0.354,0.180,1.0
-0.140,-0.354,0.233,1.0
-0.140,-0.354,0.286,1.0
-0.140,-0.354,0.340,1.0
-0.140,-0.354,0.393,1.0
-0.140,-0.300,-0.407,0.0
-0.140,-0.300,-0.354,0.0
-0.140,-0.300,-0.300,0.0
-0.140,-0.300,-0.247,0.0
-0.140,-0.300,-0.194,0.0
-0.140,-0.300,-0.140,0.0
-0.140,-0.300,-0.087,0.0
-0.140,-0.300,-0.034,0.0
-0.140,-0.300,0.020,0.0
-0.140,-0.300,0.073,1.0
-0.140,-0.300,0.126,1.0
-0.140,-0.300,0.180,1.0
-0.140,-0.300,0.233,1.0
-0.140,-0.300,0.286,1.0
-0.140,-0.300,0.340,1.0
-0.140,-0.300,0.393,1.0
-0.140,-0.247,-0.407,0.0
-0.140,-0.247,-0.354,0.0
-0.140,-0.247,-0.300,0.0
-0.140,-0.247,-0.247,0.0
-0.140,-0.247,-0.194,0.0
-0.140,-0.247,-0.140,0.0
-0.140,-0.247,-0.087,0.0
-0.140,-0.247,-0.034,0.0
-0.140,-0.247,0.020,0.0
-0.140,-0.247,0.073,0.0
-0.140,-0.247,0.126,0.0
-0.140,-0.247,0.180,0.0
-0.140,-0.247,0.233,1.0
-0.140,-0.247,0.286,1.0
-0.140,-0.247,0.340,1.0
-0.140,-0.247,0.393,1.0
-0.140,-0.194,-0.407,0.0
-0.140,-0.194,-0.354,0.0
-0.140,-0.194,-0.300,0.0
-0.140,-0.194,-0.247,0.0
-0.140,-0.194,-0.194,0.0
-0.140,-0.194,-0.140,0.0
-0.140,-0.194,-0.087,0.0
-0.140,-0.194,-0.034,0.0
-0.140,-0.194,0.020,0.0
-0.140,-0.194,0.073,0.0
-0.140,-0.194,0.126,0.0
-0.140,-0.194,0.180,0.0
-0.140,-0.194,0.233,0.0
-0.140,-0.194,0.286,0.0
-0.140,-0.194,0.340,1.0
-0.140,-0.194,0.393,1.0
-0.140,-0.140,-0.407,0.0
-0.140,-0.140,-0.354,0.0
-0.140,-0.140,-0.300,0.0
-0.140,-0.140,-0.247,0.0
-0.140,-0.140,-0.194,0.0
-0.140,-0.140,-0.140,0.0
-0.140,-0.140,-0.087,0.0
-0.140,-0.140,-0.034,0.0
-0.140,-0.140,0.020,0.0
-0.140,-0.140,0.073,0.0
-0.140,-0.140,0.126,0.0
-0.140,-0.140,0.180,0.0
-0.140,-0.140,0.233,0.0
-0.140,-0.140,0.286,0.0
-0.140,-0.140,0.340,1.0
-0.140,-0.140,0.393,1.0
-0.140,-0.087,-0.407,0.0
-0.140,-0.087,-0.354,0.0
-0.140,-0.087,-0.300,0.0
-0.140,-0.087,-0.247,0.0
-0.140,-0.087,-0.194,0.0
-0.140,-0.087,-0.140,0.0
-0.140,-0.087,-0.087,0.0
-0.140,-0.087,-0.034,0.0
-0.140,-0.087,0.020,0.0
-0.140,-0.087,0.073,0.0
-0.140,-0.087,0.126,0.0
-0.140,-0.087,0.180,0.0
-0.140,-0.087,0.233,0.0
-0.140,-0.087,0.286,0.0
-0.140,-0.087,0.340,1.0
-0.140,-0.087,0.393,1.0
-0.140,-0.034,-0.407,0.0
-0.140,-0.034,-0.354,0.0
-0.140,-0.034,-0.300,0.0
-0.140,-0.034,-0.247,0.0
-0.140,-0.034,-0.194,0.0
-0.140,-0.034,-0.140,0.0
-0.140,-0.034,-0.087,0.0
-0.140,-0.034,-0.034,0.0
-0.140,-0.034,0.020,0.0
-0.140,-0.034,0.073,0.0
-0.140,-0.034,0.126,0.0
-0.140,-0.034,0.180,0.0
-0.140,-0.034,0.233,0.0
-0.140,-0.034,0.286,0.0
-0.140,-0.034,0.340,0.0
-0.140,-0.034,0.393,1.0
-0.140,0.020,-0.407,0.0
-0.140,0.020,-0.354,0.0
-0.140,0.020,-0.300,0.0
-0.140,0.020,-0.247,0.0
-0.140,0.020,-0.194,0.0
-0.140,0.020,-0.140,0.0
-0.140,0.020,-0.087,0.0
-0.140,0.020,-0.034,0.0
-0.140,0.020,0.020,0.0
-0.140,0.020,0.073,0.0
-0.140,0.020,0.126,0.0
-0.140,0.020,0.180,0.0
-0.140,0.020,0.233,0.0
-0.140,0.020,0.286,0.0
-0.140,0.020,0.340,0.0
-0.140,0.020,0.393,0.0
-0.140,0.073,-0.407,0.0
-0.140,0.073,-0.354,0.0
-0.140,0.073,-0.300,0.0
-0.140,0.073,-0.247,0.0
-0.140,0.073,-0.194,0.0
-0.140,0.073,-0.140,0.0
-0.140,0.073,-0.087,0.0
-0.140,0.073,-0.034,0.0
-0.140,0.073,0.020,0.0
-0.140,0.073,0.073,0.0
-0.140,0.073,0.126,0.0
-0.140,0.073,0.180,0.0
-0.140,0.073,0.233,0.0
-0.140,0.073,0.286,0.0
-0.140,0.073,0.340,0.0
-0.140,0.073,0.393,0.0
-0.140,0.126,-0.407,0.0
-0.140,0.126,-0.354,0.0
-0.140,0.126,-0.300,0.0
-0.140,0.126,-0.247,0.0
-0.140,0.126,-0.194,0.0
-0.140,0.126,-0.140,0.0
-0.140,0.126,-0.087,0.0
-0.140,0.126,-0.034,0.0
-0.140,0.126,0.020,1.0
-0.140,0.126,0.073,0.0
-0.140,0.126,0.126,0.0
-0.140,0.126,0.180,0.0
-0.140,0.126,0.233,0.0
-0.140,0.126,0.286,0.0
-0.140,0.126,0.340,0.0
-0.140,0.126,0.393,0.0
-0.140,0.180,-0.407,0.0
-0.140,0.180,-0.354,0.0
-0.140,0.180,-0.300,0.0
-0.140,0.180,-0.247,0.0
-0.140,0.180,-0.194,0.0
-0.140,0.180,-0.140,0.0
-0.140,0.180,-0.087,0.0
-0.140,0.180,-0.034,0.0
-0.140,0.180,0.020,0.0
-0.140,0.180,0.073,1.0
-0.140,0.180,0.126,0.0
-0.140,0.180,0.180,1.0
-0.140,0.180,0.233,1.0
-0.140,0.180,0.286,0.0
-0.140,0.180,0.340,0.0
-0.140,0.180,0.393,0.0
-0.140,0.233,-0.407,0.0
-0.140,0.233,-0.354,0.0
-0.140,0.233,-0.300,0.0
-0.140,0.233,-0.247,0.0
-0.140,0.233,-0.194,0.0
-0.140,0.233,-0.140,0.0
-0.140,0.233,-0.087,0.0
-0.140,0.233,-0.034,0.0
-0.140,0.233,0.020,1.0
-0.140,0.233,0.073,0.0
-0.140,0.233,0.126,0.0
-0.140,0.233,0.180,1.0
-0.140,0.233,0.233,0.0
-0.140,0.233,0.286,0.0
-0.140,0.233,0.340,0.0
-0.140,0.233,0.393,0.0
-0.140,0.286,-0.407,0.0
-0.140,0.286,-0.354,0.0
-0.140,0.286,-0.300,0.0
-0.140,0.286,-0.247,0.0
-0.140,0.286,-0.194,0.0
-0.140,0.286,-0.140,0.0
-0.140,0.286,-0.087,0.0
-0.140,0.286,-0.034,0.0
-0.140,0.286,0.020,1.0
-0.140,0.286,0.073,0.0
-0.140,0.286,0.126,1.0
-0.140,0.286,0.180,0.0
-0.140,0.286,0.233,0.0
-0.140,0.286,0.286,0.0
-0.140,0.286,0.340,0.0
-0.140,0.286,0.393,0.0
-0.140,0.340,-0.407,0.0
-0.140,0.340,-0.354,0.0
-0.140,0.340,-0.300,0.0
-0.140,0.340,-0.247,0.0
-0.140,0.340,-0.194,0.0
-0.140,0.340,-0.140,0.0
-0.140,0.340,-0.087,0.0
-0.140,0.340,-0.034,1.0
-0.140,0.340,0.020,1.0
-0.140,0.340,0.073,0.0
-0.140,0.340,0.126,0.0
-0.140,0.340,0.180,0.0
-0.140,0.340,0.233,0.0
-0.140,0.340,0.286,0.0
-0.140,0.340,0.340,0.0
-0.140,0.340,0.393,0.0
-0.140,0.393,-0.407,0.0
-0.140,0.393,-0.354,0.0
-0.140,0.393,-0.300,0.0
-0.140,0.393,-0.247,0.0
-0.140,0.393,-0.194,0.0
-0.140,0.393,-0.140,0.0
-0.140,0.393,-0.087,0.0
-0.140,0.393,-0.034,0.0
-0.140,0.393,0.020,0.0
-0.140,0.393,0.073,0.0
-0.140,0.393,0.126,0.0
-0.140,0.393,0.180,0.0
-0.140,0.393,0.233,0.0
-0.140,0.393,0.286,0.0
-0.140,0.393,0.340,0.0
-0.140,0.393,0.393,0.0
-0.087,-0.407,-0.407,0.0
-0.087,-0.407,-0.354,0.0
-0.087,-0.407,-0.300,0.0
-0.087,-0.407,-0.247,0.0
-0.087,-0.407,-0.194,0.0
-0.087,-0.407,-0.140,0.0
-0.087,-0.407,-0.087,0.0
-0.087,-0.407,-0.034,1.0
-0.087,-0.407,0.020,1.0
-0.087,-0.407,0.073,1.0
-0.087,-0.407,0.126,1.0
-0.087,-0.407,0.180,1.0
-0.087,-0.407,0.233,1.0
-0.087,-0.407,0.286,1.0
-0.087,-0.407,0.340,1.0
-0.087,-0.407,0.393,1.0
